full_id,osm_id,osm_type,osm_versio,osm_timest,osm_uid,osm_user,osm_change,maxspeed,tiger_na_3,tiger_na_4,tiger_na_5,tiger_na_6,parking_la,name_1,turn_lan_2,oneway,lanes,hgv,destinat_1,tiger_zi_1,tiger_zi_2,tiger_revi,tiger_na_7,tiger_na_8,tiger_coun,tiger_cfcc,surface,name,highway,distance,angle,x,y,SVI_ID
w5672656,5672656,way,21,2022-02-23T19:05:07.000,14830788,emelye,117783589,,St,W,W,114,,West 114 Street,,yes,,,,10027,10025,no,St,114th,"New York, NY",A41,asphalt,West 114th Street,residential,400,118.9797908,-73.96381917,40.80627579,109
w5672656,5672656,way,21,2022-02-23T19:05:07.000,14830788,emelye,117783589,,St,W,W,114,,West 114 Street,,yes,,,,10027,10025,no,St,114th,"New York, NY",A41,asphalt,West 114th Street,residential,500,118.9797908,-73.96303333,40.80594507,110
w5672656,5672656,way,21,2022-02-23T19:05:07.000,14830788,emelye,117783589,,St,W,W,114,,West 114 Street,,yes,,,,10027,10025,no,St,114th,"New York, NY",A41,asphalt,West 114th Street,residential,600,118.1681567,-73.96224248,40.80562136,111
w5672656,5672656,way,21,2022-02-23T19:05:07.000,14830788,emelye,117783589,,St,W,W,114,,West 114 Street,,yes,,,,10027,10025,no,St,114th,"New York, NY",A41,asphalt,West 114th Street,residential,700,119.1346237,-73.96145562,40.80529208,112
w5672656,5672656,way,21,2022-02-23T19:05:07.000,14830788,emelye,117783589,,St,W,W,114,,West 114 Street,,yes,,,,10027,10025,no,St,114th,"New York, NY",A41,asphalt,West 114th Street,residential,800,119.1346237,-73.96067097,40.80495975,113
w5672660,5672660,way,11,2021-10-06T04:28:55.000,2591427,snake21,112148779,,St,W,W,114,,West 114 Street,,,,,,10026,10026,no,St,114th,"New York, NY",A41,,West 114th Street,residential,0,98.27442609,-73.958204,40.8038773,114
w5672762,5672762,way,12,2021-01-31T04:01:09.000,10135657,aapeliv,98435842,,St,W,W,119,,West 119 Street,,yes,,,,10027,10027,no,St,119th,"New York, NY",A41,asphalt,West 119th Street,residential,0,300.7977075,-73.9579584,40.8080286,115
w5672762,5672762,way,12,2021-01-31T04:01:09.000,10135657,aapeliv,98435842,,St,W,W,119,,West 119 Street,,yes,,,,10027,10027,no,St,119th,"New York, NY",A41,asphalt,West 119th Street,residential,100,299.9488283,-73.95873589,40.80837048,116
w5672762,5672762,way,12,2021-01-31T04:01:09.000,10135657,aapeliv,98435842,,St,W,W,119,,West 119 Street,,yes,,,,10027,10027,no,St,119th,"New York, NY",A41,asphalt,West 119th Street,residential,200,298.194939,-73.95952076,40.80870241,117
w5672764,5672764,way,7,2022-02-19T01:02:36.000,10135657,aapeliv,117587874,,St,W,W,119,,West 119 Street,,yes,,,,10027,10027,no,St,119th,"New York, NY",A41,,West 119th Street,residential,0,298.5442307,-73.963477,40.810373,118
w5672764,5672764,way,7,2022-02-19T01:02:36.000,10135657,aapeliv,117587874,,St,W,W,119,,West 119 Street,,yes,,,,10027,10027,no,St,119th,"New York, NY",A41,,West 119th Street,residential,100,298.5442307,-73.96426612,40.81069914,119
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,0,119.3040725,-73.9691157,40.8035804,120
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,100,119.093863,-73.96833086,40.80324831,121
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,200,118.9194842,-73.96754563,40.80291675,122
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,300,119.0019395,-73.96676093,40.8025845,123
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,400,119.0019395,-73.96597526,40.80225354,124
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,500,119.0019395,-73.96518959,40.80192257,125
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,600,119.1658499,-73.96440448,40.80159084,126
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,700,119.1658499,-73.96362006,40.80125816,127
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,800,118.8888661,-73.96283507,40.80092627,128
w5672946,5672946,way,16,2022-04-09T19:06:51.000,7523337,Exasecond,119515062,,St,W,W,108,,,,yes,,,,10025,10025,no,St,108th,"New York, NY",A41,asphalt,West 108th Street,residential,900,118.8888661,-73.96204855,40.80059647,129
w8608691,8608691,way,23,2021-10-26T03:49:43.000,11026102,ZLima12,112973415,,,,,,,,none|none|through;slight_right,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,0,25.40541624,-73.9681085,40.809158,130
w8608691,8608691,way,23,2021-10-26T03:49:43.000,11026102,ZLima12,112973415,,,,,,,,none|none|through;slight_right,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,100,25.40541624,-73.9677231,40.80977454,131
w8608691,8608691,way,23,2021-10-26T03:49:43.000,11026102,ZLima12,112973415,,,,,,,,none|none|through;slight_right,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,200,25.98182112,-73.96733545,40.81039025,132
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,0,217.0344784,-73.9628934,40.8168282,133
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,100,214.1729373,-73.96341795,40.81627428,134
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,200,211.0770543,-73.96390468,40.8157008,135
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,300,206.3554054,-73.96434336,40.81510555,136
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,400,203.6564239,-73.96471272,40.81448355,137
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,500,206.1886698,-73.96508422,40.8138622,138
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,600,209.8999391,-73.96550481,40.81325932,139
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,700,210.4004154,-73.96596093,40.81267136,140
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,800,209.0960654,-73.96641216,40.81208123,141
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,900,206.991586,-73.96683201,40.81147789,142
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1000,205.7010385,-73.96722488,40.8108641,143
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1100,205.7010385,-73.96761446,40.81024909,144
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1200,205.7010385,-73.96800404,40.80963407,145
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1300,206.1434507,-73.96839541,40.80901971,146
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1400,207.9896589,-73.96880076,40.8084106,147
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1500,208.86257,-73.96922704,40.8078098,148
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1600,209.5808529,-73.96966528,40.80721399,149
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1700,210.6854057,-73.97011542,40.80662331,150
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1800,210.8085731,-73.97057525,40.80603694,151
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1900,210.8085731,-73.97103534,40.80545068,152
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2000,210.0642819,-73.97149317,40.80486339,153
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2100,210.0412689,-73.97194144,40.80427186,154
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2200,209.1853002,-73.97238325,40.80367752,155
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2300,208.6624034,-73.97281368,40.80307838,156
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2400,207.8373362,-73.97323912,40.80247721,157
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2500,206.6269859,-73.97365762,40.8018732,158
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2600,205.8477924,-73.97405925,40.8012626,159
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2700,204.22789,-73.97443959,40.80064422,160
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2800,199.9032419,-73.9747745,40.800011,161
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,2900,195.767664,-73.9750474,40.79936082,162
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,0,28.65665119,-73.9638821,40.8114286,163
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,100,28.65665119,-73.9634513,40.81202752,164
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,200,29.83305844,-73.96301488,40.81262404,165
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,300,28.66664444,-73.96258348,40.8132227,166
w46111615,46111615,way,21,2022-02-19T01:02:36.000,10135657,aapeliv,117587874,,Dr,,,Riverside,,,,yes,,no,,,,no,Dr,Riverside,"New York, NY",A41,,Riverside Drive,secondary,0,209.0433909,-73.9640405,40.8113749,167
w46111631,46111631,way,10,2021-07-27T18:28:44.000,8406312,BMACS001,108704368,,St,W,,110th,,,,,,destination,,,,no,Pky,Cathedral,"New York, NY",A41,asphalt,Cathedral Parkway,secondary,0,298.8187437,-73.9667983,40.8042152,168
w46111631,46111631,way,10,2021-07-27T18:28:44.000,8406312,BMACS001,108704368,,St,W,,110th,,,,,,destination,,,,no,Pky,Cathedral,"New York, NY",A41,asphalt,Cathedral Parkway,secondary,100,298.8187437,-73.96758536,40.80454424,169
w46562939,46562939,way,13,2022-09-27T02:12:47.000,88339,osmkarl,126676575,,,,,,,,,yes,,,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,residential,0,37.40251412,-73.962436,40.8134277,170
w46562939,46562939,way,13,2022-09-27T02:12:47.000,88339,osmkarl,126676575,,,,,,,,,yes,,,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,residential,100,25.30888133,-73.96191112,40.813977,171
w46562972,46562972,way,7,2021-07-27T21:00:34.000,8406312,BMACS001,108709058,,,,,,,,,yes,,,,,,,,,,,,Claremont Avenue,residential,0,234.5405543,-73.9645365,40.8089155,172
w46562972,46562972,way,7,2021-07-27T21:00:34.000,8406312,BMACS001,108709058,,,,,,,,,yes,,,,,,,,,,,,Claremont Avenue,residential,100,266.3733438,-73.96535199,40.80866515,173
w46563041,46563041,way,9,2021-10-17T06:04:18.000,2591427,snake21,112598788,,St,W,W,106,,West 106 Street,,,,,,10025,10025,no,St,106th,"New York, NY",A41,,West 106th Street,residential,0,301.2811686,-73.9685741,40.8016452,174
w46563041,46563041,way,9,2021-10-17T06:04:18.000,2591427,snake21,112598788,,St,W,W,106,,West 106 Street,,,,,,10025,10025,no,St,106th,"New York, NY",A41,,West 106th Street,residential,100,298.8401061,-73.96935836,40.80197794,175
w46563061,46563061,way,10,2022-07-28T04:06:22.000,2591427,snake21,124164284,25 mph,,,W,,,,,yes,1,no,,,,no,Ave,End,"New York, NY",A41,asphalt,West End Avenue,tertiary,0,203.0420141,-73.9681138,40.8023404,176
w46563061,46563061,way,10,2022-07-28T04:06:22.000,2591427,snake21,124164284,25 mph,,,W,,,,,yes,1,no,,,,no,Ave,End,"New York, NY",A41,asphalt,West End Avenue,tertiary,100,208.4604176,-73.96853445,40.80173755,177
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,0,15.38726506,-73.9748876,40.799288,178
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,100,19.61192039,-73.97462115,40.79993973,179
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,200,23.55487801,-73.97428697,40.80057317,180
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,300,26.21667607,-73.97390665,40.80119151,181
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,400,27.27843233,-73.97350842,40.80180338,182
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,500,27.35625977,-73.97308921,40.8024071,183
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,600,28.87154056,-73.97266262,40.80300781,184
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,700,28.88225658,-73.97223275,40.80360719,185
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,800,29.8321701,-73.9717942,40.80420291,186
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,900,30.03962041,-73.97134403,40.80479361,187
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1000,30.96355999,-73.97088512,40.8053804,188
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1100,30.69476556,-73.97042613,40.80596715,189
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1200,30.36518702,-73.96996605,40.8065534,190
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1300,29.92857453,-73.96951327,40.8071429,191
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1400,28.82340699,-73.96907548,40.8077389,192
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1500,27.24660938,-73.96865069,40.8083403,193
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3,no,,,,,,,,,,Henry Hudson Parkway,motorway,1600,26.17568643,-73.96824525,40.80894936,194
w46583484,46583484,way,28,2022-04-18T19:35:58.000,298513,TheBestIdea,119875605,,,,,,,,,no,,local,,,,,Ave,Amsterdam,"New York, NY",A41,asphalt,Amsterdam Avenue,secondary,0,21.78696639,-73.963849,40.8029617,195
w46583484,46583484,way,28,2022-04-18T19:35:58.000,298513,TheBestIdea,119875605,,,,,,,,,no,,local,,,,,Ave,Amsterdam,"New York, NY",A41,asphalt,Amsterdam Avenue,secondary,100,28.86116452,-73.96343554,40.80356683,196
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,0,298.610757,-73.9527337,40.8041987,197
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,100,298.9139734,-73.95352186,40.80452621,198
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,200,298.9139734,-73.9543082,40.80485624,199
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,300,299.2207099,-73.95509388,40.80518717,200
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,400,299.0408567,-73.95587836,40.80551974,201
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,500,299.1880315,-73.95666361,40.80585126,202
w46613632,46613632,way,8,2021-01-15T23:57:23.000,1722488,Mateusz Konieczny,97586941,,,,W,,,,,yes,,,,10026,10026,no,St,117th,"New York, NY",A41,,West 117th Street,residential,600,299.1880315,-73.95744786,40.80618414,203
w47796089,47796089,way,20,2021-11-15T15:00:19.000,2456367,hdevine825,113809466,25 mph,Blvd,,,Frederick Douglass,parallel,8th Avenue,,,2,destination,,10039,10039,no,Ave;Dr,8th;Harlem River,"New York, NY",A41,,Frederick Douglass Boulevard,secondary,0,29.16639094,-73.9576916,40.8012375,204
w47796089,47796089,way,20,2021-11-15T15:00:19.000,2456367,hdevine825,113809466,25 mph,Blvd,,,Frederick Douglass,parallel,8th Avenue,,,2,destination,,10039,10039,no,Ave;Dr,8th;Harlem River,"New York, NY",A41,,Frederick Douglass Boulevard,secondary,100,29.16639094,-73.95725381,40.80183358,205
w49688932,49688932,way,8,2021-07-27T18:49:26.000,8406312,BMACS001,108705063,,St,W,W,116,,West 116 Street,,no,,,,10027,10027,no,St,116th,"New York, NY",A41,asphalt,West 116th Street,residential,0,297.9151258,-73.9638012,40.807987,206
w68674963,68674963,way,10,2021-10-17T06:04:18.000,2591427,snake21,112598788,,St,W,W,106,,West 106 Street,,,,no,,10025,10025,no,St,106th,"New York, NY",A41,asphalt,West 106th Street,secondary,0,118.4864564,-73.9680942,40.8014388,207
w68674970,68674970,way,8,2021-07-27T18:49:26.000,8406312,BMACS001,108705063,,St,W,W,116,,West 116 Street,,no,,,,10026,10026,no,St,116th,"New York, NY",A41,,West 116th Street,tertiary,0,299.2361856,-73.9553696,40.8044178,208
w68674970,68674970,way,8,2021-07-27T18:49:26.000,8406312,BMACS001,108705063,,St,W,W,116,,West 116 Street,,no,,,,10026,10026,no,St,116th,"New York, NY",A41,,West 116th Street,tertiary,100,298.7319583,-73.95615374,40.80475083,209
w125774603,125774603,way,8,2020-12-22T07:10:27.000,10252551,amanura,96237300,,St,W,W,119,,,,yes,,,,10026,10026,no,St,119th,"New York, NY",A41,,West 119th Street,residential,0,299.9217691,-73.9528064,40.805867,210
w125774603,125774603,way,8,2020-12-22T07:10:27.000,10252551,amanura,96237300,,St,W,W,119,,,,yes,,,,10026,10026,no,St,119th,"New York, NY",A41,,West 119th Street,residential,100,298.9651032,-73.9535917,40.80619843,211
w125774603,125774603,way,8,2020-12-22T07:10:27.000,10252551,amanura,96237300,,St,W,W,119,,,,yes,,,,10026,10026,no,St,119th,"New York, NY",A41,,West 119th Street,residential,200,298.7627628,-73.95437847,40.80652786,212
w125774603,125774603,way,8,2020-12-22T07:10:27.000,10252551,amanura,96237300,,St,W,W,119,,,,yes,,,,10026,10026,no,St,119th,"New York, NY",A41,,West 119th Street,residential,300,298.7627628,-73.95516595,40.80685631,213
w125774603,125774603,way,8,2020-12-22T07:10:27.000,10252551,amanura,96237300,,St,W,W,119,,,,yes,,,,10026,10026,no,St,119th,"New York, NY",A41,,West 119th Street,residential,400,299.3087538,-73.95595097,40.80718812,214
w125774603,125774603,way,8,2020-12-22T07:10:27.000,10252551,amanura,96237300,,St,W,W,119,,,,yes,,,,10026,10026,no,St,119th,"New York, NY",A41,,West 119th Street,residential,500,298.8825177,-73.95673386,40.80752283,215
w165893413,165893413,way,11,2021-01-31T04:01:09.000,10135657,aapeliv,98435842,,St,W,W,120,,West 120 Street,,no,,,,10027,10027,no,St,120th,"New York, NY",A41,asphalt,West 120th Street,residential,0,299.9261075,-73.9576175,40.8086658,216
w165893413,165893413,way,11,2021-01-31T04:01:09.000,10135657,aapeliv,98435842,,St,W,W,120,,West 120 Street,,no,,,,10027,10027,no,St,120th,"New York, NY",A41,asphalt,West 120th Street,residential,100,299.2212776,-73.95840079,40.80899996,217
w166084358,166084358,way,10,2020-12-22T08:41:33.000,10252551,amanura,96242810,,,,,,,,,,,,,10025,10025,no,,,"New York, NY",A41,,West 113th Street,residential,0,119.1014038,-73.9624703,40.8048929,218
w166084358,166084358,way,10,2020-12-22T08:41:33.000,10252551,amanura,96242810,,,,,,,,,,,,,10025,10025,no,,,"New York, NY",A41,,West 113th Street,residential,100,119.1086448,-73.96168543,40.80456085,219
w166084358,166084358,way,10,2020-12-22T08:41:33.000,10252551,amanura,96242810,,,,,,,,,,,,,10025,10025,no,,,"New York, NY",A41,,West 113th Street,residential,200,119.1086448,-73.96090058,40.80422879,220
w195743139,195743139,way,23,2022-02-11T07:11:23.000,12479290,akuksouski_lyft,117274580,,,,,United States Highway 9,,,,yes,3,local,,,,,,Broadway,"New York, NY",A21,asphalt,Broadway,primary,0,30.37645736,-73.9661339,40.8047876,221
w195743139,195743139,way,23,2022-02-11T07:11:23.000,12479290,akuksouski_lyft,117274580,,,,,United States Highway 9,,,,yes,3,local,,,,,,Broadway,"New York, NY",A21,asphalt,Broadway,primary,100,28.40581081,-73.96569425,40.80538274,222
w195743139,195743139,way,23,2022-02-11T07:11:23.000,12479290,akuksouski_lyft,117274580,,,,,United States Highway 9,,,,yes,3,local,,,,,,Broadway,"New York, NY",A21,asphalt,Broadway,primary,200,28.83889643,-73.96526,40.80598027,223
w195743139,195743139,way,23,2022-02-11T07:11:23.000,12479290,akuksouski_lyft,117274580,,,,,United States Highway 9,,,,yes,3,local,,,,,,Broadway,"New York, NY",A21,asphalt,Broadway,primary,300,28.75551838,-73.96482757,40.80657856,224
w195743139,195743139,way,23,2022-02-11T07:11:23.000,12479290,akuksouski_lyft,117274580,,,,,United States Highway 9,,,,yes,3,local,,,,,,Broadway,"New York, NY",A21,asphalt,Broadway,primary,400,28.91576668,-73.96439059,40.80717492,225
w195743143,195743143,way,17,2022-04-09T16:40:47.000,7523337,Exasecond,119510793,25 mph,,,,United States Highway 9,,,,yes,3,local,,,,no,,Broadway,"New York, NY",A21,asphalt,Broadway,primary,0,32.8089596,-73.9698184,40.7971801,226
